onset	duration	sample	trial_type	response_time	stim_file	value
0.0000000000	n/a	n/a	STATUS	n/a	n/a	boundary
128.2660000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
128.6800000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
133.6020000000	n/a	n/a	STATUS	n/a	n/a	S149
134.0960000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
135.1120000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
135.5280000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
138.1160000000	n/a	n/a	STATUS	n/a	n/a	S149
138.5840000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
139.7600000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
140.1960000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
144.3220000000	n/a	n/a	STATUS	n/a	n/a	S149
144.8800000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
146.0680000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
146.6880000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
150.9680000000	n/a	n/a	STATUS	n/a	n/a	S149
151.4720000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
152.4600000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
152.9560000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
156.7220000000	n/a	n/a	STATUS	n/a	n/a	S149
157.6720000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
158.9040000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
159.3720000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
162.5940000000	n/a	n/a	STATUS	n/a	n/a	S149
163.1280000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
164.3220000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
164.6640000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
169.2880000000	n/a	n/a	STATUS	n/a	n/a	S149
169.7360000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
170.9500000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
171.2440000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
174.0200000000	n/a	n/a	STATUS	n/a	n/a	S149
174.5080000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
175.6820000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
176.3380000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
179.2720000000	n/a	n/a	STATUS	n/a	n/a	S149
179.6780000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
180.7980000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
181.1020000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
185.4300000000	n/a	n/a	STATUS	n/a	n/a	S149
185.7740000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
186.9220000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
187.2460000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
190.2280000000	n/a	n/a	STATUS	n/a	n/a	S149
190.7380000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
192.0220000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
192.3220000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
194.9080000000	n/a	n/a	STATUS	n/a	n/a	S149
195.3700000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
196.6200000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
196.8940000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
201.7700000000	n/a	n/a	STATUS	n/a	n/a	S149
201.9860000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
203.1640000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
203.4700000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
206.4520000000	n/a	n/a	STATUS	n/a	n/a	S149
207.1020000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
208.2300000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
208.5300000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
212.7600000000	n/a	n/a	STATUS	n/a	n/a	S149
213.1900000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
214.4560000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
215.0340000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
219.5060000000	n/a	n/a	STATUS	n/a	n/a	S149
219.7780000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
220.9140000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
221.2340000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
225.1600000000	n/a	n/a	STATUS	n/a	n/a	S149
225.7300000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
226.6360000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
227.0060000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
230.3780000000	n/a	n/a	STATUS	n/a	n/a	S149
230.9700000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
232.1400000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
232.4700000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
237.4580000000	n/a	n/a	STATUS	n/a	n/a	S149
237.8300000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
238.8160000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
239.1420000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
243.7660000000	n/a	n/a	STATUS	n/a	n/a	S149
244.2980000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
245.4780000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
246.1220000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
250.2920000000	n/a	n/a	STATUS	n/a	n/a	S149
250.8220000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
251.7860000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
253.2960000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
253.7100000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
256.6520000000	n/a	n/a	STATUS	n/a	n/a	S149
257.1340000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
258.3300000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
258.6380000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
263.2120000000	n/a	n/a	STATUS	n/a	n/a	S149
263.7460000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
264.9900000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
265.3220000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
268.0100000000	n/a	n/a	STATUS	n/a	n/a	S149
268.9140000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
270.0580000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
270.4620000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
275.3920000000	n/a	n/a	STATUS	n/a	n/a	S149
275.8220000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
329.8040000000	n/a	n/a	CueAOnset	n/a	n/a	S  1
330.7920000000	n/a	n/a	Response: CueCorr	n/a	n/a	S 37
334.6020000000	n/a	n/a	Probe_aX_onset	n/a	n/a	S 51
335.2320000000	n/a	n/a	Response: Probe_Corr	n/a	n/a	S 43
336.5480000000	n/a	n/a	CueAOnset	n/a	n/a	S  1
337.0120000000	n/a	n/a	Response: CueCorr	n/a	n/a	S 37
341.2300000000	n/a	n/a	Probe_aX_onset	n/a	n/a	S 51
341.5960000000	n/a	n/a	Response: Probe_Corr	n/a	n/a	S 43
342.9080000000	n/a	n/a	CueAOnset	n/a	n/a	S  1
343.4840000000	n/a	n/a	Response: CueCorr	n/a	n/a	S 37
347.2540000000	n/a	n/a	Probe_aX_onset	n/a	n/a	S 51
347.8080000000	n/a	n/a	Response: Probe_Corr	n/a	n/a	S 43
349.1320000000	n/a	n/a	CueAOnset	n/a	n/a	S  1
349.5240000000	n/a	n/a	Response: CueCorr	n/a	n/a	S 37
353.0920000000	n/a	n/a	Probe_aX_onset	n/a	n/a	S 51
