onset	duration	sample	trial_type	response_time	stim_file	value
0.0000000000	n/a	n/a	STATUS	n/a	n/a	boundary
218.8940000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
219.9560000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
222.6860000000	n/a	n/a	STATUS	n/a	n/a	S149
223.2200000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
224.4140000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
225.8080000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
226.4360000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
229.1620000000	n/a	n/a	STATUS	n/a	n/a	S149
229.5840000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
230.5040000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
230.9320000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
235.0520000000	n/a	n/a	STATUS	n/a	n/a	S149
235.3560000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
236.3780000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
237.1520000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
240.3200000000	n/a	n/a	STATUS	n/a	n/a	S149
240.6400000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
241.8460000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
242.2320000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
246.9640000000	n/a	n/a	STATUS	n/a	n/a	S149
247.5360000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
248.8100000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
249.3800000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
254.3140000000	n/a	n/a	STATUS	n/a	n/a	S149
255.0440000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
255.9900000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
256.4080000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
261.0920000000	n/a	n/a	STATUS	n/a	n/a	S149
261.5920000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
262.8200000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
263.3080000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
267.3320000000	n/a	n/a	STATUS	n/a	n/a	S149
267.8120000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
268.6420000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
270.2600000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
274.4300000000	n/a	n/a	STATUS	n/a	n/a	S149
275.3040000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
276.2420000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
277.8700000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
278.4120000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
281.2420000000	n/a	n/a	STATUS	n/a	n/a	S149
281.7680000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
282.9540000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
283.6480000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
288.2220000000	n/a	n/a	STATUS	n/a	n/a	S149
288.6400000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
289.6820000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
290.1640000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
294.0440000000	n/a	n/a	STATUS	n/a	n/a	S149
294.4480000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
295.4200000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
296.4440000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
301.4260000000	n/a	n/a	STATUS	n/a	n/a	S149
301.9720000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
303.1880000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
303.7720000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
308.2540000000	n/a	n/a	STATUS	n/a	n/a	S149
309.2200000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
310.1840000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
311.9620000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
312.6840000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
317.6660000000	n/a	n/a	STATUS	n/a	n/a	S149
318.1040000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
319.0920000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
320.6160000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
325.5020000000	n/a	n/a	STATUS	n/a	n/a	S149
326.3620000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
327.4320000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
328.9580000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
329.5060000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
333.1700000000	n/a	n/a	STATUS	n/a	n/a	S149
333.7660000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
334.6620000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
335.7100000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
340.5360000000	n/a	n/a	STATUS	n/a	n/a	S149
341.2700000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
342.4980000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
342.9500000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
346.5760000000	n/a	n/a	STATUS	n/a	n/a	S149
347.0780000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
347.9840000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
348.6420000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
352.4140000000	n/a	n/a	STATUS	n/a	n/a	S149
352.9860000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
354.2420000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
355.0260000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
358.7900000000	n/a	n/a	STATUS	n/a	n/a	S149
359.3820000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
360.6860000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
362.5140000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
363.0420000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
367.9680000000	n/a	n/a	STATUS	n/a	n/a	S149
368.4580000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
369.4600000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
370.8060000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
371.6920000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
375.2820000000	n/a	n/a	STATUS	n/a	n/a	S149
376.1260000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
377.3960000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
379.1420000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
379.6420000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
382.2280000000	n/a	n/a	STATUS	n/a	n/a	S149
383.0500000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
384.3260000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
386.1220000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
386.8100000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
390.5840000000	n/a	n/a	STATUS	n/a	n/a	S149
391.2300000000	n/a	n/a	Practice: filler trigger	n/a	n/a	S 99
436.6900000000	n/a	n/a	CueAOnset	n/a	n/a	S  2
437.1460000000	n/a	n/a	Response: CueCorr	n/a	n/a	S 37
441.2700000000	n/a	n/a	Probe_aY_onset	n/a	n/a	S 52
441.8780000000	n/a	n/a	Response: Probe_Corr	n/a	n/a	S 41
443.1500000000	n/a	n/a	CueAOnset	n/a	n/a	S  1
443.6860000000	n/a	n/a	Response: CueCorr	n/a	n/a	S 37
447.4120000000	n/a	n/a	Probe_aX_onset	n/a	n/a	S 51
447.8660000000	n/a	n/a	Response: Probe_Corr	n/a	n/a	S 43
449.1060000000	n/a	n/a	CueAOnset	n/a	n/a	S  1
449.6300000000	n/a	n/a	Response: CueCorr	n/a	n/a	S 37
452.4620000000	n/a	n/a	Probe_aX_onset	n/a	n/a	S 51
452.9540000000	n/a	n/a	Response: Probe_Corr	n/a	n/a	S 43
454.0880000000	n/a	n/a	CueAOnset	n/a	n/a	S  3
454.8620000000	n/a	n/a	Response: CueCorr	n/a	n/a	S 37
457.5460000000	n/a	n/a	Probe_aY_onset	n/a	n/a	S 53
458.0700000000	n/a	n/a	Response: Probe_Incorr	n/a	n/a	S 44
459.1720000000	n/a	n/a	Feedback: ProbeErr	n/a	n/a	S 45
460.5140000000	n/a	n/a	CueBOnset	n/a	n/a	S  9
462.1380000000	n/a	n/a	Response: CueCorr	n/a	n/a	S 37
465.2300000000	n/a	n/a	Probe_bY_onset	n/a	n/a	S 59
465.5880000000	n/a	n/a	Response: Probe_Corr	n/a	n/a	S 41
466.4720000000	n/a	n/a	CueAOnset	n/a	n/a	S  1
467.4440000000	n/a	n/a	Response: CueCorr	n/a	n/a	S 37
470.1280000000	n/a	n/a	Probe_aX_onset	n/a	n/a	S 51
470.8400000000	n/a	n/a	Response: Probe_Corr	n/a	n/a	S 43
472.1580000000	n/a	n/a	CueAOnset	n/a	n/a	S  1
472.7760000000	n/a	n/a	Response: CueCorr	n/a	n/a	S 37
476.0000000000	n/a	n/a	Probe_aX_onset	n/a	n/a	S 51
476.6280000000	n/a	n/a	Response: Probe_Corr	n/a	n/a	S 43
477.8140000000	n/a	n/a	CueAOnset	n/a	n/a	S  1
478.3040000000	n/a	n/a	Response: CueCorr	n/a	n/a	S 37
481.1360000000	n/a	n/a	Probe_aX_onset	n/a	n/a	S 51
481.7960000000	n/a	n/a	Response: Probe_Incorr	n/a	n/a	S 42
482.9140000000	n/a	n/a	Feedback: ProbeErr	n/a	n/a	S 45
484.3220000000	n/a	n/a	CueAOnset	n/a	n/a	S  1
484.8000000000	n/a	n/a	Response: CueCorr	n/a	n/a	S 37
488.7700000000	n/a	n/a	Probe_aX_onset	n/a	n/a	S 51
489.3560000000	n/a	n/a	Response: Probe_Corr	n/a	n/a	S 43
490.3460000000	n/a	n/a	CueAOnset	n/a	n/a	S  1
491.4520000000	n/a	n/a	Response: CueCorr	n/a	n/a	S 37
494.5400000000	n/a	n/a	Probe_aX_onset	n/a	n/a	S 51
495.0600000000	n/a	n/a	Response: Probe_Corr	n/a	n/a	S 43
496.1680000000	n/a	n/a	CueAOnset	n/a	n/a	S  1
497.3320000000	n/a	n/a	Response: CueCorr	n/a	n/a	S 37
500.1100000000	n/a	n/a	Probe_aX_onset	n/a	n/a	S 51
500.6880000000	n/a	n/a	Response: Probe_Corr	n/a	n/a	S 43
501.9060000000	n/a	n/a	STATUS	n/a	n/a	S 19
502.6720000000	n/a	n/a	Response: CueCorr	n/a	n/a	S 37
507.6940000000	n/a	n/a	STATUS	n/a	n/a	S 69
508.5320000000	n/a	n/a	Response: Probe_Incorr	n/a	n/a	S 44
509.8420000000	n/a	n/a	Feedback: ProbeErr	n/a	n/a	S 45
511.5040000000	n/a	n/a	CueAOnset	n/a	n/a	S  2
512.5840000000	n/a	n/a	Response: CueCorr	n/a	n/a	S 37
516.1500000000	n/a	n/a	Probe_aY_onset	n/a	n/a	S 52
516.8360000000	n/a	n/a	Response: Probe_Corr	n/a	n/a	S 41
517.7620000000	n/a	n/a	CueAOnset	n/a	n/a	S  1
518.5040000000	n/a	n/a	Response: CueCorr	n/a	n/a	S 37
521.5360000000	n/a	n/a	Probe_aX_onset	n/a	n/a	S 51
522.1480000000	n/a	n/a	Response: Probe_Corr	n/a	n/a	S 43
523.2980000000	n/a	n/a	CueAOnset	n/a	n/a	S  1
523.9440000000	n/a	n/a	Response: CueCorr	n/a	n/a	S 37
528.6680000000	n/a	n/a	Probe_aX_onset	n/a	n/a	S 51
529.0960000000	n/a	n/a	Response: Probe_Corr	n/a	n/a	S 43
530.2940000000	n/a	n/a	CueAOnset	n/a	n/a	S  1
530.9680000000	n/a	n/a	Response: CueCorr	n/a	n/a	S 37
534.4900000000	n/a	n/a	Probe_aX_onset	n/a	n/a	S 51
534.8520000000	n/a	n/a	Response: Probe_Corr	n/a	n/a	S 43
536.1660000000	n/a	n/a	CueAOnset	n/a	n/a	S  6
536.7280000000	n/a	n/a	Response: CueCorr	n/a	n/a	S 37
540.5960000000	n/a	n/a	Probe_aY_onset	n/a	n/a	S 56
541.1040000000	n/a	n/a	Response: Probe_Incorr	n/a	n/a	S 44
542.3420000000	n/a	n/a	Feedback: ProbeErr	n/a	n/a	S 45
543.7680000000	n/a	n/a	CueAOnset	n/a	n/a	S  3
544.6360000000	n/a	n/a	Response: CueCorr	n/a	n/a	S 37
549.6740000000	n/a	n/a	Probe_aY_onset	n/a	n/a	S 53
552.6940000000	n/a	n/a	Feedback: ProbeNoResp	n/a	n/a	S 46
554.4880000000	n/a	n/a	STATUS	n/a	n/a	S 19
554.8960000000	n/a	n/a	Response: CueIncorr	n/a	n/a	S 38
556.1160000000	n/a	n/a	Feedback: CueErr	n/a	n/a	S 39
560.7980000000	n/a	n/a	STATUS	n/a	n/a	S 69
561.3640000000	n/a	n/a	Response: Probe_Incorr	n/a	n/a	S 44
562.5420000000	n/a	n/a	Feedback: ProbeErr	n/a	n/a	S 45
564.0020000000	n/a	n/a	CueAOnset	n/a	n/a	S  2
564.6760000000	n/a	n/a	Response: CueCorr	n/a	n/a	S 37
567.7100000000	n/a	n/a	Probe_aY_onset	n/a	n/a	S 52
